Image;ID;Method;EMR
FILE_139_12.jpg;FILE_139_12.jpg_h1;Linear;0.0000
FILE_139_12.jpg;FILE_139_12.jpg_h1;Spline;0.0000
FILE_139_12.jpg;FILE_139_12.jpg_h1;Poly3;0.0468
FILE_139_13.jpg;FILE_139_13.jpg_h1;Linear;0.0000
FILE_139_13.jpg;FILE_139_13.jpg_h1;Spline;0.0000
FILE_139_13.jpg;FILE_139_13.jpg_h1;Poly3;0.0981
FILE_139_15.jpg;FILE_139_15.jpg_h1;Linear;0.0000
FILE_139_15.jpg;FILE_139_15.jpg_h1;Spline;0.0000
FILE_139_15.jpg;FILE_139_15.jpg_h1;Poly3;0.0885
FILE_139_16.jpg;FILE_139_16.jpg_h1;Linear;0.0000
FILE_139_16.jpg;FILE_139_16.jpg_h1;Spline;0.0000
FILE_139_16.jpg;FILE_139_16.jpg_h1;Poly3;0.1957
FILE_139_17.jpg;FILE_139_17.jpg_h1;Linear;0.0000
FILE_139_17.jpg;FILE_139_17.jpg_h1;Spline;0.0000
FILE_139_17.jpg;FILE_139_17.jpg_h1;Poly3;0.1967
FILE_139_19.jpg;FILE_139_19.jpg_h1;Linear;0.0000
FILE_139_19.jpg;FILE_139_19.jpg_h1;Spline;0.0000
FILE_139_19.jpg;FILE_139_19.jpg_h1;Poly3;0.0885
FILE_139_2.jpg;FILE_139_2.jpg_h1;Linear;0.0000
FILE_139_2.jpg;FILE_139_2.jpg_h1;Spline;0.0000
FILE_139_2.jpg;FILE_139_2.jpg_h1;Poly3;0.1957
FILE_139_20.jpg;FILE_139_20.jpg_h1;Linear;0.0000
FILE_139_20.jpg;FILE_139_20.jpg_h1;Spline;0.0000
FILE_139_20.jpg;FILE_139_20.jpg_h1;Poly3;0.0923
FILE_139_21.jpg;FILE_139_21.jpg_h1;Linear;0.0000
FILE_139_21.jpg;FILE_139_21.jpg_h1;Spline;0.0000
FILE_139_21.jpg;FILE_139_21.jpg_h1;Poly3;0.0993
FILE_139_22.jpg;FILE_139_22.jpg_h1;Linear;0.0000
FILE_139_22.jpg;FILE_139_22.jpg_h1;Spline;0.0000
FILE_139_22.jpg;FILE_139_22.jpg_h1;Poly3;0.0805
FILE_139_23.jpg;FILE_139_23.jpg_h1;Linear;0.0000
FILE_139_23.jpg;FILE_139_23.jpg_h1;Spline;0.0000
FILE_139_23.jpg;FILE_139_23.jpg_h1;Poly3;0.0973
FILE_139_24.jpg;FILE_139_24.jpg_h1;Linear;0.0000
FILE_139_24.jpg;FILE_139_24.jpg_h1;Spline;0.0000
FILE_139_24.jpg;FILE_139_24.jpg_h1;Poly3;0.1019
FILE_139_3.jpg;FILE_139_3.jpg_h1;Linear;0.0000
FILE_139_3.jpg;FILE_139_3.jpg_h1;Spline;0.0000
FILE_139_3.jpg;FILE_139_3.jpg_h1;Poly3;0.1957
FILE_139_4.jpg;FILE_139_4.jpg_h1;Linear;0.0000
FILE_139_4.jpg;FILE_139_4.jpg_h1;Spline;0.0000
FILE_139_4.jpg;FILE_139_4.jpg_h1;Poly3;0.1957
FILE_139_5.jpg;FILE_139_5.jpg_h1;Linear;0.0000
FILE_139_5.jpg;FILE_139_5.jpg_h1;Spline;0.0000
FILE_139_5.jpg;FILE_139_5.jpg_h1;Poly3;0.1957
FILE_139_6.jpg;FILE_139_6.jpg_h1;Linear;0.0000
FILE_139_6.jpg;FILE_139_6.jpg_h1;Spline;0.0000
FILE_139_6.jpg;FILE_139_6.jpg_h1;Poly3;0.1957
FILE_139_7.jpg;FILE_139_7.jpg_h1;Linear;0.0000
FILE_139_7.jpg;FILE_139_7.jpg_h1;Spline;0.0000
FILE_139_7.jpg;FILE_139_7.jpg_h1;Poly3;0.1095
FILE_139_8.jpg;FILE_139_8.jpg_h1;Linear;0.0000
FILE_139_8.jpg;FILE_139_8.jpg_h1;Spline;0.0000
FILE_139_8.jpg;FILE_139_8.jpg_h1;Poly3;0.1957
FILE_139_9.jpg;FILE_139_9.jpg_h1;Linear;0.0000
FILE_139_9.jpg;FILE_139_9.jpg_h1;Spline;0.0000
FILE_139_9.jpg;FILE_139_9.jpg_h1;Poly3;0.1203
FILE_140.jpg;FILE_140.jpg_h1;Linear;0.0000
FILE_140.jpg;FILE_140.jpg_h1;Spline;0.0000
FILE_140.jpg;FILE_140.jpg_h1;Poly3;0.1224
FILE_140_0.jpg;FILE_140_0.jpg_h1;Linear;0.0000
FILE_140_0.jpg;FILE_140_0.jpg_h1;Spline;0.0000
FILE_140_0.jpg;FILE_140_0.jpg_h1;Poly3;0.1223
FILE_140_1.jpg;FILE_140_1.jpg_h1;Linear;0.0000
FILE_140_1.jpg;FILE_140_1.jpg_h1;Spline;0.0000
FILE_140_1.jpg;FILE_140_1.jpg_h1;Poly3;0.1223
FILE_140_11.jpg;FILE_140_11.jpg_h1;Linear;0.0000
FILE_140_11.jpg;FILE_140_11.jpg_h1;Spline;0.0000
FILE_140_11.jpg;FILE_140_11.jpg_h1;Poly3;0.1165
FILE_140_12.jpg;FILE_140_12.jpg_h1;Linear;0.0000
FILE_140_12.jpg;FILE_140_12.jpg_h1;Spline;0.0000
FILE_140_12.jpg;FILE_140_12.jpg_h1;Poly3;0.1186
FILE_140_13.jpg;FILE_140_13.jpg_h1;Linear;0.0000
FILE_140_13.jpg;FILE_140_13.jpg_h1;Spline;0.0000
FILE_140_13.jpg;FILE_140_13.jpg_h1;Poly3;0.1171
FILE_140_15.jpg;FILE_140_15.jpg_h1;Linear;0.0000
FILE_140_15.jpg;FILE_140_15.jpg_h1;Spline;0.0000
FILE_140_15.jpg;FILE_140_15.jpg_h1;Poly3;0.1223
FILE_140_16.jpg;FILE_140_16.jpg_h1;Linear;0.0000
FILE_140_16.jpg;FILE_140_16.jpg_h1;Spline;0.0000
FILE_140_16.jpg;FILE_140_16.jpg_h1;Poly3;0.1186
FILE_140_17.jpg;FILE_140_17.jpg_h1;Linear;0.0000
FILE_140_17.jpg;FILE_140_17.jpg_h1;Spline;0.0000
FILE_140_17.jpg;FILE_140_17.jpg_h1;Poly3;0.1223
FILE_140_19.jpg;FILE_140_19.jpg_h1;Linear;0.0000
FILE_140_19.jpg;FILE_140_19.jpg_h1;Spline;0.0000
FILE_140_19.jpg;FILE_140_19.jpg_h1;Poly3;0.1180
FILE_140_2.jpg;FILE_140_2.jpg_h1;Linear;0.0000
FILE_140_2.jpg;FILE_140_2.jpg_h1;Spline;0.0000
FILE_140_2.jpg;FILE_140_2.jpg_h1;Poly3;0.1223
FILE_140_20.jpg;FILE_140_20.jpg_h1;Linear;0.0000
FILE_140_20.jpg;FILE_140_20.jpg_h1;Spline;0.0000
FILE_140_20.jpg;FILE_140_20.jpg_h1;Poly3;0.1129
FILE_140_21.jpg;FILE_140_21.jpg_h1;Linear;0.0000
FILE_140_21.jpg;FILE_140_21.jpg_h1;Spline;0.0000
FILE_140_21.jpg;FILE_140_21.jpg_h1;Poly3;0.1206
FILE_140_22.jpg;FILE_140_22.jpg_h1;Linear;0.0000
FILE_140_22.jpg;FILE_140_22.jpg_h1;Spline;0.0000
FILE_140_22.jpg;FILE_140_22.jpg_h1;Poly3;0.1125
FILE_140_23.jpg;FILE_140_23.jpg_h1;Linear;0.0000
FILE_140_23.jpg;FILE_140_23.jpg_h1;Spline;0.0000
FILE_140_23.jpg;FILE_140_23.jpg_h1;Poly3;0.1467
FILE_140_24.jpg;FILE_140_24.jpg_h1;Linear;0.0000
FILE_140_24.jpg;FILE_140_24.jpg_h1;Spline;0.0000
FILE_140_24.jpg;FILE_140_24.jpg_h1;Poly3;0.1769
FILE_140_3.jpg;FILE_140_3.jpg_h1;Linear;0.0000
FILE_140_3.jpg;FILE_140_3.jpg_h1;Spline;0.0000
FILE_140_3.jpg;FILE_140_3.jpg_h1;Poly3;0.1223
FILE_140_4.jpg;FILE_140_4.jpg_h1;Linear;0.0000
FILE_140_4.jpg;FILE_140_4.jpg_h1;Spline;0.0000
FILE_140_4.jpg;FILE_140_4.jpg_h1;Poly3;0.1186
FILE_140_5.jpg;FILE_140_5.jpg_h1;Linear;0.0000
FILE_140_5.jpg;FILE_140_5.jpg_h1;Spline;0.0000
FILE_140_5.jpg;FILE_140_5.jpg_h1;Poly3;0.1195
FILE_140_7.jpg;FILE_140_7.jpg_h1;Linear;0.0000
FILE_140_7.jpg;FILE_140_7.jpg_h1;Spline;0.0000
FILE_140_7.jpg;FILE_140_7.jpg_h1;Poly3;0.1223
FILE_140_8.jpg;FILE_140_8.jpg_h1;Linear;0.0000
FILE_140_8.jpg;FILE_140_8.jpg_h1;Spline;0.0000
FILE_140_8.jpg;FILE_140_8.jpg_h1;Poly3;0.1223
FILE_140_9.jpg;FILE_140_9.jpg_h1;Linear;0.0000
FILE_140_9.jpg;FILE_140_9.jpg_h1;Spline;0.0000
FILE_140_9.jpg;FILE_140_9.jpg_h1;Poly3;0.1223
FILE_141.jpg;FILE_141.jpg_h1;Linear;0.0000
FILE_141.jpg;FILE_141.jpg_h1;Spline;0.0000
FILE_141.jpg;FILE_141.jpg_h1;Poly3;0.1211
FILE_141_0.jpg;FILE_141_0.jpg_h1;Linear;0.0000
FILE_141_0.jpg;FILE_141_0.jpg_h1;Spline;0.0000
FILE_141_0.jpg;FILE_141_0.jpg_h1;Poly3;0.1274
FILE_141_1.jpg;FILE_141_1.jpg_h1;Linear;0.0000
FILE_141_1.jpg;FILE_141_1.jpg_h1;Spline;0.0000
FILE_141_1.jpg;FILE_141_1.jpg_h1;Poly3;0.1274
FILE_141_10.jpg;FILE_141_10.jpg_h1;Linear;0.0000
FILE_141_10.jpg;FILE_141_10.jpg_h1;Spline;0.0000
FILE_141_10.jpg;FILE_141_10.jpg_h1;Poly3;0.1274
FILE_141_11.jpg;FILE_141_11.jpg_h1;Linear;0.0000
FILE_141_11.jpg;FILE_141_11.jpg_h1;Spline;0.0000
FILE_141_11.jpg;FILE_141_11.jpg_h1;Poly3;0.1274
FILE_141_12.jpg;FILE_141_12.jpg_h1;Linear;0.0000
FILE_141_12.jpg;FILE_141_12.jpg_h1;Spline;0.0000
FILE_141_12.jpg;FILE_141_12.jpg_h1;Poly3;0.1256
FILE_141_13.jpg;FILE_141_13.jpg_h1;Linear;0.0000
FILE_141_13.jpg;FILE_141_13.jpg_h1;Spline;0.0000
FILE_141_13.jpg;FILE_141_13.jpg_h1;Poly3;0.1298
FILE_141_15.jpg;FILE_141_15.jpg_h1;Linear;0.0000
FILE_141_15.jpg;FILE_141_15.jpg_h1;Spline;0.0000
FILE_141_15.jpg;FILE_141_15.jpg_h1;Poly3;0.1213
FILE_141_16.jpg;FILE_141_16.jpg_h1;Linear;0.0000
FILE_141_16.jpg;FILE_141_16.jpg_h1;Spline;0.0000
FILE_141_16.jpg;FILE_141_16.jpg_h1;Poly3;0.1274
FILE_141_17.jpg;FILE_141_17.jpg_h1;Linear;0.0000
FILE_141_17.jpg;FILE_141_17.jpg_h1;Spline;0.0000
FILE_141_17.jpg;FILE_141_17.jpg_h1;Poly3;0.1274
FILE_141_19.jpg;FILE_141_19.jpg_h1;Linear;0.0000
FILE_141_19.jpg;FILE_141_19.jpg_h1;Spline;0.0000
FILE_141_19.jpg;FILE_141_19.jpg_h1;Poly3;0.1174
FILE_141_2.jpg;FILE_141_2.jpg_h1;Linear;0.0000
FILE_141_2.jpg;FILE_141_2.jpg_h1;Spline;0.0000
FILE_141_2.jpg;FILE_141_2.jpg_h1;Poly3;0.1274
FILE_141_20.jpg;FILE_141_20.jpg_h1;Linear;0.0000
FILE_141_20.jpg;FILE_141_20.jpg_h1;Spline;0.0000
FILE_141_20.jpg;FILE_141_20.jpg_h1;Poly3;0.1166
FILE_141_21.jpg;FILE_141_21.jpg_h1;Linear;0.0000
FILE_141_21.jpg;FILE_141_21.jpg_h1;Spline;0.0000
FILE_141_21.jpg;FILE_141_21.jpg_h1;Poly3;0.1232
FILE_141_22.jpg;FILE_141_22.jpg_h1;Linear;0.0000
FILE_141_22.jpg;FILE_141_22.jpg_h1;Spline;0.0000
FILE_141_22.jpg;FILE_141_22.jpg_h1;Poly3;0.1349
FILE_141_23.jpg;FILE_141_23.jpg_h1;Linear;0.0000
FILE_141_23.jpg;FILE_141_23.jpg_h1;Spline;0.0000
FILE_141_23.jpg;FILE_141_23.jpg_h1;Poly3;0.0516
FILE_141_24.jpg;FILE_141_24.jpg_h1;Linear;0.0000
FILE_141_24.jpg;FILE_141_24.jpg_h1;Spline;0.0000
FILE_141_24.jpg;FILE_141_24.jpg_h1;Poly3;0.0912
FILE_141_3.jpg;FILE_141_3.jpg_h1;Linear;0.0000
FILE_141_3.jpg;FILE_141_3.jpg_h1;Spline;0.0000
FILE_141_3.jpg;FILE_141_3.jpg_h1;Poly3;0.1274
FILE_141_4.jpg;FILE_141_4.jpg_h1;Linear;0.0000
FILE_141_4.jpg;FILE_141_4.jpg_h1;Spline;0.0000
FILE_141_4.jpg;FILE_141_4.jpg_h1;Poly3;0.1274
FILE_141_5.jpg;FILE_141_5.jpg_h1;Linear;0.0000
FILE_141_5.jpg;FILE_141_5.jpg_h1;Spline;0.0000
FILE_141_5.jpg;FILE_141_5.jpg_h1;Poly3;0.1274
FILE_141_6.jpg;FILE_141_6.jpg_h1;Linear;0.0000
FILE_141_6.jpg;FILE_141_6.jpg_h1;Spline;0.0000
FILE_141_6.jpg;FILE_141_6.jpg_h1;Poly3;0.1274
FILE_141_7.jpg;FILE_141_7.jpg_h1;Linear;0.0000
FILE_141_7.jpg;FILE_141_7.jpg_h1;Spline;0.0000
FILE_141_7.jpg;FILE_141_7.jpg_h1;Poly3;0.1274
FILE_141_8.jpg;FILE_141_8.jpg_h1;Linear;0.0000
FILE_141_8.jpg;FILE_141_8.jpg_h1;Spline;0.0000
FILE_141_8.jpg;FILE_141_8.jpg_h1;Poly3;0.1256
FILE_141_9.jpg;FILE_141_9.jpg_h1;Linear;0.0000
FILE_141_9.jpg;FILE_141_9.jpg_h1;Spline;0.0000
FILE_141_9.jpg;FILE_141_9.jpg_h1;Poly3;0.1231
FILE_142.jpg;FILE_142.jpg_h1;Linear;0.0000
FILE_142.jpg;FILE_142.jpg_h1;Spline;0.0000
FILE_142.jpg;FILE_142.jpg_h1;Poly3;0.0377
FILE_142_0.jpg;FILE_142_0.jpg_h1;Linear;0.0000
FILE_142_0.jpg;FILE_142_0.jpg_h1;Spline;0.0000
FILE_142_0.jpg;FILE_142_0.jpg_h1;Poly3;0.0170
FILE_142_1.jpg;FILE_142_1.jpg_h1;Linear;0.0000
FILE_142_1.jpg;FILE_142_1.jpg_h1;Spline;0.0000
FILE_142_1.jpg;FILE_142_1.jpg_h1;Poly3;0.0170
FILE_142_10.jpg;FILE_142_10.jpg_h1;Linear;0.0000
FILE_142_10.jpg;FILE_142_10.jpg_h1;Spline;0.0000
FILE_142_10.jpg;FILE_142_10.jpg_h1;Poly3;0.0170
FILE_142_11.jpg;FILE_142_11.jpg_h1;Linear;0.0000
FILE_142_11.jpg;FILE_142_11.jpg_h1;Spline;0.0000
FILE_142_11.jpg;FILE_142_11.jpg_h1;Poly3;0.0170
FILE_142_12.jpg;FILE_142_12.jpg_h1;Linear;0.0000
FILE_142_12.jpg;FILE_142_12.jpg_h1;Spline;0.0000
FILE_142_12.jpg;FILE_142_12.jpg_h1;Poly3;0.0177
FILE_142_13.jpg;FILE_142_13.jpg_h1;Linear;0.0000
FILE_142_13.jpg;FILE_142_13.jpg_h1;Spline;0.0000
FILE_142_13.jpg;FILE_142_13.jpg_h1;Poly3;0.0096
FILE_142_15.jpg;FILE_142_15.jpg_h1;Linear;0.0000
FILE_142_15.jpg;FILE_142_15.jpg_h1;Spline;0.0000
FILE_142_15.jpg;FILE_142_15.jpg_h1;Poly3;0.0170
FILE_142_16.jpg;FILE_142_16.jpg_h1;Linear;0.0000
FILE_142_16.jpg;FILE_142_16.jpg_h1;Spline;0.0000
FILE_142_16.jpg;FILE_142_16.jpg_h1;Poly3;0.0177
FILE_142_17.jpg;FILE_142_17.jpg_h1;Linear;0.0000
FILE_142_17.jpg;FILE_142_17.jpg_h1;Spline;0.0000
FILE_142_17.jpg;FILE_142_17.jpg_h1;Poly3;0.0056
FILE_142_19.jpg;FILE_142_19.jpg_h1;Linear;0.0000
FILE_142_19.jpg;FILE_142_19.jpg_h1;Spline;0.0000
FILE_142_19.jpg;FILE_142_19.jpg_h1;Poly3;0.0269
FILE_142_2.jpg;FILE_142_2.jpg_h1;Linear;0.0000
FILE_142_2.jpg;FILE_142_2.jpg_h1;Spline;0.0000
FILE_142_2.jpg;FILE_142_2.jpg_h1;Poly3;0.0170
FILE_142_20.jpg;FILE_142_20.jpg_h1;Linear;0.0000
FILE_142_20.jpg;FILE_142_20.jpg_h1;Spline;0.0000
FILE_142_20.jpg;FILE_142_20.jpg_h1;Poly3;0.2690
FILE_142_21.jpg;FILE_142_21.jpg_h1;Linear;0.0000
FILE_142_21.jpg;FILE_142_21.jpg_h1;Spline;0.0000
FILE_142_21.jpg;FILE_142_21.jpg_h1;Poly3;0.0267
FILE_142_22.jpg;FILE_142_22.jpg_h1;Linear;0.0000
FILE_142_22.jpg;FILE_142_22.jpg_h1;Spline;0.0000
FILE_142_22.jpg;FILE_142_22.jpg_h1;Poly3;0.0198
FILE_142_23.jpg;FILE_142_23.jpg_h1;Linear;0.0000
FILE_142_23.jpg;FILE_142_23.jpg_h1;Spline;0.0000
FILE_142_23.jpg;FILE_142_23.jpg_h1;Poly3;0.0129
FILE_142_24.jpg;FILE_142_24.jpg_h1;Linear;0.0000
FILE_142_24.jpg;FILE_142_24.jpg_h1;Spline;0.0000
FILE_142_24.jpg;FILE_142_24.jpg_h1;Poly3;0.0108
FILE_142_3.jpg;FILE_142_3.jpg_h1;Linear;0.0000
FILE_142_3.jpg;FILE_142_3.jpg_h1;Spline;0.0000
FILE_142_3.jpg;FILE_142_3.jpg_h1;Poly3;0.0170
FILE_142_4.jpg;FILE_142_4.jpg_h1;Linear;0.0000
FILE_142_4.jpg;FILE_142_4.jpg_h1;Spline;0.0000
FILE_142_4.jpg;FILE_142_4.jpg_h1;Poly3;0.0177
FILE_142_5.jpg;FILE_142_5.jpg_h1;Linear;0.0000
FILE_142_5.jpg;FILE_142_5.jpg_h1;Spline;0.0000
FILE_142_5.jpg;FILE_142_5.jpg_h1;Poly3;0.0170
FILE_142_7.jpg;FILE_142_7.jpg_h1;Linear;0.0000
FILE_142_7.jpg;FILE_142_7.jpg_h1;Spline;0.0000
FILE_142_7.jpg;FILE_142_7.jpg_h1;Poly3;0.0170
FILE_142_8.jpg;FILE_142_8.jpg_h1;Linear;0.0000
FILE_142_8.jpg;FILE_142_8.jpg_h1;Spline;0.0000
FILE_142_8.jpg;FILE_142_8.jpg_h1;Poly3;0.0177
FILE_142_9.jpg;FILE_142_9.jpg_h1;Linear;0.0000
FILE_142_9.jpg;FILE_142_9.jpg_h1;Spline;0.0000
FILE_142_9.jpg;FILE_142_9.jpg_h1;Poly3;0.0170
FILE_143.jpg;FILE_143.jpg_h1;Linear;0.0000
FILE_143.jpg;FILE_143.jpg_h1;Spline;0.0000
FILE_143.jpg;FILE_143.jpg_h1;Poly3;0.0277
FILE_143_0.jpg;FILE_143_0.jpg_h1;Linear;0.0000
FILE_143_0.jpg;FILE_143_0.jpg_h1;Spline;0.0000
FILE_143_0.jpg;FILE_143_0.jpg_h1;Poly3;0.0546
FILE_143_1.jpg;FILE_143_1.jpg_h1;Linear;0.0000
FILE_143_1.jpg;FILE_143_1.jpg_h1;Spline;0.0000
FILE_143_1.jpg;FILE_143_1.jpg_h1;Poly3;0.0546
FILE_143_10.jpg;FILE_143_10.jpg_h1;Linear;0.0000
FILE_143_10.jpg;FILE_143_10.jpg_h1;Spline;0.0000
FILE_143_10.jpg;FILE_143_10.jpg_h1;Poly3;0.0546
FILE_143_11.jpg;FILE_143_11.jpg_h1;Linear;0.0000
FILE_143_11.jpg;FILE_143_11.jpg_h1;Spline;0.0000
FILE_143_11.jpg;FILE_143_11.jpg_h1;Poly3;0.0546
FILE_143_12.jpg;FILE_143_12.jpg_h1;Linear;0.0000
FILE_143_12.jpg;FILE_143_12.jpg_h1;Spline;0.0000
FILE_143_12.jpg;FILE_143_12.jpg_h1;Poly3;0.0546
FILE_143_13.jpg;FILE_143_13.jpg_h1;Linear;0.0000
FILE_143_13.jpg;FILE_143_13.jpg_h1;Spline;0.0000
FILE_143_13.jpg;FILE_143_13.jpg_h1;Poly3;0.0309
FILE_143_15.jpg;FILE_143_15.jpg_h1;Linear;0.0000
FILE_143_15.jpg;FILE_143_15.jpg_h1;Spline;0.0000
FILE_143_15.jpg;FILE_143_15.jpg_h1;Poly3;0.0160
FILE_143_16.jpg;FILE_143_16.jpg_h1;Linear;0.0000
FILE_143_16.jpg;FILE_143_16.jpg_h1;Spline;0.0000
FILE_143_16.jpg;FILE_143_16.jpg_h1;Poly3;0.0562
FILE_143_17.jpg;FILE_143_17.jpg_h1;Linear;0.0000
FILE_143_17.jpg;FILE_143_17.jpg_h1;Spline;0.0000
FILE_143_17.jpg;FILE_143_17.jpg_h1;Poly3;0.0554
FILE_143_19.jpg;FILE_143_19.jpg_h1;Linear;0.0000
FILE_143_19.jpg;FILE_143_19.jpg_h1;Spline;0.0000
FILE_143_19.jpg;FILE_143_19.jpg_h1;Poly3;0.0290
FILE_143_2.jpg;FILE_143_2.jpg_h1;Linear;0.0000
FILE_143_2.jpg;FILE_143_2.jpg_h1;Spline;0.0000
FILE_143_2.jpg;FILE_143_2.jpg_h1;Poly3;0.0546
FILE_143_20.jpg;FILE_143_20.jpg_h1;Linear;0.0000
FILE_143_20.jpg;FILE_143_20.jpg_h1;Spline;0.0000
FILE_143_20.jpg;FILE_143_20.jpg_h1;Poly3;0.0294
FILE_143_21.jpg;FILE_143_21.jpg_h1;Linear;0.0000
FILE_143_21.jpg;FILE_143_21.jpg_h1;Spline;0.0000
FILE_143_21.jpg;FILE_143_21.jpg_h1;Poly3;0.0162
FILE_143_22.jpg;FILE_143_22.jpg_h1;Linear;0.0000
FILE_143_22.jpg;FILE_143_22.jpg_h1;Spline;0.0000
FILE_143_22.jpg;FILE_143_22.jpg_h1;Poly3;0.0549
FILE_143_23.jpg;FILE_143_23.jpg_h1;Linear;0.0000
FILE_143_23.jpg;FILE_143_23.jpg_h1;Spline;0.0000
FILE_143_23.jpg;FILE_143_23.jpg_h1;Poly3;0.0359
FILE_143_24.jpg;FILE_143_24.jpg_h1;Linear;0.0000
FILE_143_24.jpg;FILE_143_24.jpg_h1;Spline;0.0000
FILE_143_24.jpg;FILE_143_24.jpg_h1;Poly3;0.0583
FILE_143_3.jpg;FILE_143_3.jpg_h1;Linear;0.0000
FILE_143_3.jpg;FILE_143_3.jpg_h1;Spline;0.0000
FILE_143_3.jpg;FILE_143_3.jpg_h1;Poly3;0.0546
FILE_143_4.jpg;FILE_143_4.jpg_h1;Linear;0.0000
FILE_143_4.jpg;FILE_143_4.jpg_h1;Spline;0.0000
FILE_143_4.jpg;FILE_143_4.jpg_h1;Poly3;0.0562
FILE_143_5.jpg;FILE_143_5.jpg_h1;Linear;0.0000
FILE_143_5.jpg;FILE_143_5.jpg_h1;Spline;0.0000
FILE_143_5.jpg;FILE_143_5.jpg_h1;Poly3;0.0546
FILE_143_6.jpg;FILE_143_6.jpg_h1;Linear;0.0000
FILE_143_6.jpg;FILE_143_6.jpg_h1;Spline;0.0000
FILE_143_6.jpg;FILE_143_6.jpg_h1;Poly3;0.0546
FILE_143_7.jpg;FILE_143_7.jpg_h1;Linear;0.0000
FILE_143_7.jpg;FILE_143_7.jpg_h1;Spline;0.0000
FILE_143_7.jpg;FILE_143_7.jpg_h1;Poly3;0.0290
FILE_143_8.jpg;FILE_143_8.jpg_h1;Linear;0.0000
FILE_143_8.jpg;FILE_143_8.jpg_h1;Spline;0.0000
FILE_143_8.jpg;FILE_143_8.jpg_h1;Poly3;0.0546
FILE_143_9.jpg;FILE_143_9.jpg_h1;Linear;0.0000
FILE_143_9.jpg;FILE_143_9.jpg_h1;Spline;0.0000
FILE_143_9.jpg;FILE_143_9.jpg_h1;Poly3;0.0546
FILE_144.jpg;FILE_144.jpg_h1;Linear;0.0000
FILE_144.jpg;FILE_144.jpg_h1;Spline;0.0000
FILE_144.jpg;FILE_144.jpg_h1;Poly3;0.0339
FILE_144_0.jpg;FILE_144_0.jpg_h1;Linear;0.0000
FILE_144_0.jpg;FILE_144_0.jpg_h1;Spline;0.0000
FILE_144_0.jpg;FILE_144_0.jpg_h1;Poly3;0.0577
FILE_144_1.jpg;FILE_144_1.jpg_h1;Linear;0.0000
FILE_144_1.jpg;FILE_144_1.jpg_h1;Spline;0.0000
FILE_144_1.jpg;FILE_144_1.jpg_h1;Poly3;0.0577
FILE_144_10.jpg;FILE_144_10.jpg_h1;Linear;0.0000
FILE_144_10.jpg;FILE_144_10.jpg_h1;Spline;0.0000
FILE_144_10.jpg;FILE_144_10.jpg_h1;Poly3;0.0577
FILE_144_11.jpg;FILE_144_11.jpg_h1;Linear;0.0000
FILE_144_11.jpg;FILE_144_11.jpg_h1;Spline;0.0000
FILE_144_11.jpg;FILE_144_11.jpg_h1;Poly3;0.0596
FILE_144_12.jpg;FILE_144_12.jpg_h1;Linear;0.0000
FILE_144_12.jpg;FILE_144_12.jpg_h1;Spline;0.0000
FILE_144_12.jpg;FILE_144_12.jpg_h1;Poly3;0.0570
FILE_144_13.jpg;FILE_144_13.jpg_h1;Linear;0.0000
FILE_144_13.jpg;FILE_144_13.jpg_h1;Spline;0.0000
FILE_144_13.jpg;FILE_144_13.jpg_h1;Poly3;0.0593
FILE_144_15.jpg;FILE_144_15.jpg_h1;Linear;0.0000
FILE_144_15.jpg;FILE_144_15.jpg_h1;Spline;0.0000
FILE_144_15.jpg;FILE_144_15.jpg_h1;Poly3;0.0630
FILE_144_16.jpg;FILE_144_16.jpg_h1;Linear;0.0000
FILE_144_16.jpg;FILE_144_16.jpg_h1;Spline;0.0000
FILE_144_16.jpg;FILE_144_16.jpg_h1;Poly3;0.0577
FILE_144_17.jpg;FILE_144_17.jpg_h1;Linear;0.0000
FILE_144_17.jpg;FILE_144_17.jpg_h1;Spline;0.0000
FILE_144_17.jpg;FILE_144_17.jpg_h1;Poly3;0.0601
FILE_144_19.jpg;FILE_144_19.jpg_h1;Linear;0.0000
FILE_144_19.jpg;FILE_144_19.jpg_h1;Spline;0.0000
FILE_144_19.jpg;FILE_144_19.jpg_h1;Poly3;0.0630
FILE_144_20.jpg;FILE_144_20.jpg_h1;Linear;0.0000
FILE_144_20.jpg;FILE_144_20.jpg_h1;Spline;0.0000
FILE_144_20.jpg;FILE_144_20.jpg_h1;Poly3;0.0423
FILE_144_21.jpg;FILE_144_21.jpg_h1;Linear;0.0000
FILE_144_21.jpg;FILE_144_21.jpg_h1;Spline;0.0000
FILE_144_21.jpg;FILE_144_21.jpg_h1;Poly3;0.0568
FILE_144_22.jpg;FILE_144_22.jpg_h1;Linear;0.0000
FILE_144_22.jpg;FILE_144_22.jpg_h1;Spline;0.0000
FILE_144_22.jpg;FILE_144_22.jpg_h1;Poly3;0.0878
FILE_144_23.jpg;FILE_144_23.jpg_h1;Linear;0.0000
FILE_144_23.jpg;FILE_144_23.jpg_h1;Spline;0.0000
FILE_144_23.jpg;FILE_144_23.jpg_h1;Poly3;0.0913
FILE_144_24.jpg;FILE_144_24.jpg_h1;Linear;0.0000
FILE_144_24.jpg;FILE_144_24.jpg_h1;Spline;0.0000
FILE_144_24.jpg;FILE_144_24.jpg_h1;Poly3;0.0576
FILE_144_3.jpg;FILE_144_3.jpg_h1;Linear;0.0000
FILE_144_3.jpg;FILE_144_3.jpg_h1;Spline;0.0000
